event,tournament_url,tournament_start_time,round,group,game_url,white_username,black_username,white_uuid,black_uuid,white_rating,black_rating,target,white_result_code,black_result_code,fen,eco,end_time,pgn_result,termination
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787763,gmbenjaminbok,joliyroger,7e8a2336-bcf5-11df-805b-000000000000,9330148a-914d-11ea-bce5-79fb359eb6a4,3036,2606,white_win,win,resigned,1k6/5B2/1P1K4/4p2P/4P3/8/8/8 b - - 0 69,https://www.chess.com/openings/Nimzo-Indian-Defense-Classical-Keres-Defense...11.Bh4-c5-12.Ne2-Rc8,1770739767,1-0,GMBenjaminBok won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787765,kielinkei,jumbo,492f5caa-95e4-11e1-800e-000000000000,84c4302a-a74f-11e6-804a-000000000000,2622,3017,white_win,win,timeout,8/7k/1b2q2p/1p1pN3/1B1P1p2/2R2P2/PP1K1P2/6R1 b - - 16 44,https://www.chess.com/openings/Dutch-Defense-Leningrad-Warsaw-Variation-8.Rb1-a5,1770739760,1-0,Kielinkei won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787767,beca95,noname372k,5b16b2b0-efce-11e3-8006-000000000000,712ac3dc-c26b-11ee-aef6-07f4fe91a317,3032,2606,white_win,win,resigned,8/p7/1p3Rk1/5Rp1/6P1/1r3PK1/P7/8 b - - 0 55,https://www.chess.com/openings/Reti-Opening-Kings-Indian-Attack...9.Re1-c5-10.Nf1-Nc6-11.h4,1770739643,1-0,Beca95 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787769,wunderkind2011,piliposyanrobertchess,c2207652-889e-11ef-9f5e-7731de7b8078,cf349672-e4a8-11eb-bf4c-8b74e7685f1d,2605,3032,white_loss,resigned,win,2k5/1pp2p2/p1p1b3/7p/4P1rB/2P3P1/PP6/RNb3K1 w - - 1 28,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Deferred-Classical-Defense-5.O-O,1770739552,0-1,PiliposyanRobertChess won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787771,gmakobianstl,actuary44,ca1249dc-d206-11e6-8042-000000000000,9e6f224e-99ec-11e0-8048-000000000000,3030,2603,white_win,win,resigned,2R1q1k1/1P3pb1/N5pp/3P1n2/2P2r2/7P/3Q1PP1/6K1 b - - 1 32,https://www.chess.com/openings/Modern-Defense-Pterodactyl-Defense...7.h3-Na6-8.Nf3-Nc7,1770739586,1-0,GMAkobianSTL won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787773,infiniteflo,ilqar_74,f52d3504-785c-11f0-b120-59ae42de3fc4,5641ec82-fe0b-11ed-bd41-33b538b86553,2601,3027,white_loss,resigned,win,4r1k1/5p1p/6p1/8/2P5/6P1/1b2NRKP/3r4 w - - 0 40,https://www.chess.com/openings/Sicilian-Defense-Open-Variation-4...e5,1770739620,0-1,ilqar_74 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787775,crescentmoon2411,vm2027,da2a837c-a899-11e9-b429-29604cf4e1cd,db88cc5a-1bf5-11e9-8058-000000000000,3026,2600,white_win,win,resigned,8/ppk1P1p1/2p2nN1/7p/1P4n1/8/B5P1/4R1K1 b - - 0 35,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Gubinsky-Melts-Defense-4.d4-Nf6-5.Nf3-c6,1770739558,1-0,crescentmoon2411 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787777,hephaestus_11,dr_tyger,e9fc64ac-da3b-11f0-984e-cb02ac4e1564,8eb895f8-e89f-11e6-8058-000000000000,2599,3023,white_loss,resigned,win,1r4k1/p5pp/4p3/4Pp2/1BRP3P/P3n3/8/5K2 w - - 1 39,https://www.chess.com/openings/Indian-Game-Black-Knights-Tango-3.Nf3-e6-4.Nc3-Bb4,1770739792,0-1,Dr_Tyger won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787779,kirill_klukin,mammadzadag,833c5fca-6889-11e6-8054-000000000000,04c87aca-cdb6-11e5-8062-000000000000,3021,2592,white_win,win,timeout,8/5pk1/PK6/2P5/5Pb1/4R1PR/5Pr1/8 b - - 0 44,https://www.chess.com/openings/Anderssen-Opening-1...d5,1770739803,1-0,Kirill_Klukin won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787781,jup1978,whiteknight2612,55e0cd36-c223-11e3-8022-000000000000,870aed50-6d2f-11e2-8018-000000000000,2588,3017,white_loss,resigned,win,8/8/B4p1p/2p1b1p1/2P3P1/pk3P1P/8/1K6 w - - 2 59,https://www.chess.com/openings/Catalan-Opening-Closed...10.bxc3-O-O-11.Nb3-Be7-12.Nfd4,1770739661,0-1,WhiteKnight2612 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787783,cayse,bapttoche,162d6828-dd4f-11e4-8034-000000000000,fd34e0d8-a50a-11ef-8a80-cd8475ff8dfe,3015,2587,white_win,win,resigned,8/7p/5P2/pkp2r2/4p3/1P2K3/P4R1P/8 b - - 2 37,https://www.chess.com/openings/Scotch-Game-Schmidt-Mieses-Variation-6...Qe7-7.Qe2-Nd5,1770739659,1-0,Cayse won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787785,alejandro2006lara,metiforce,8d69133e-e48c-11ef-87dd-87492a636cea,45acd830-aaba-11e9-8fc2-b1abd69122a5,2603,2999,white_win,win,timeout,8/p1q3k1/PpP2pp1/1P2r2p/3R3P/1B4P1/5P2/6K1 b - - 0 35,https://www.chess.com/openings/Sicilian-Defense-Open-Dragon-Fianchetto-Variation...7.Bg2-Bd7-8.O-O-Bg7,1770739628,1-0,alejandro2006lara won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787787,formerprodigy,chuessco,83417b16-f9d4-11e8-800e-000000000000,dcbb0c00-844a-11ea-9828-ada4e8a8c541,3009,2583,white_win,win,resigned,2Q1r1k1/6pp/4p3/pp3p2/P1QP1q2/7P/1P3PP1/2R3K1 b - - 0 33,https://www.chess.com/openings/Reti-Opening-Dutch-Variation-2.d3,1770739597,1-0,FormerProdigy won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787789,lukaslebakken,durarbayli,68a7ab3c-d5ef-11f0-9fc9-7f003d2dbed1,6ccd818a-fdf3-11e4-8060-000000000000,2579,3008,white_loss,resigned,win,2r1kb1r/pp1b1ppp/8/3pPp2/1P1q1P2/P1P5/6PP/RNB1K2R w KQk - 0 14,https://www.chess.com/openings/French-Defense-Advance-Variation-3...c5-4.c3-Nc6,1770739383,0-1,Durarbayli won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787791,silenceofdeaths,gmfyhr1,2ea3b9ca-5cba-11eb-8a66-559fc1f2000c,cbe8f6c2-26e0-11ed-b79e-d17d3ffd62ad,3006,2578,white_win,win,resigned,1rb3k1/q4pp1/p1nQ3p/3pPp2/3P4/2PB4/5PPP/RR4K1 b - - 8 24,https://www.chess.com/openings/French-Defense,1770739358,1-0,silenceofdeaths won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787793,mr-uteligger,knvb,c72a082c-4db9-11ef-9311-81ffc3420a26,9abc3f90-062d-11e0-8055-000000000000,2578,3003,white_loss,checkmated,win,8/5k2/p4pp1/R6p/1P3P1P/P6b/r7/4r1K1 w - - 0 47,https://www.chess.com/openings/Sicilian-Defense-Kan-Maroczy-Bind-Formation...8.O-O-Bb7-9.Qd3-d6,1770739790,0-1,KNVB won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787795,jcibarra,tiltedknight123,944efb44-8000-11e2-8060-000000000000,7d78af1e-d2ca-11e8-804a-000000000000,3003,2577,white_win,win,resigned,3r4/2qkRp2/5Q2/6r1/1pN2N2/1P4PP/1PP2b1K/8 b - - 1 41,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-English-Attack...8.Bc4-O-O-9.O-O-Be6,1770739700,1-0,jcibarra won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787797,cristianchess19,trahtarbelarus,b45accac-3f65-11ea-917e-0d6639125b66,934358ba-9e81-11ea-99dd-cf59520a1faa,2581,2984,draw,repetition,repetition,8/8/5p2/k1p2p1p/2P2P1P/K4P2/8/8 w - - 19 70,https://www.chess.com/openings/Four-Knights-Game-Gunsberg-Variation-4...d5-5.Bb5,1770739816,1/2-1/2,Game drawn by repetition
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787799,iball95,mcqueen444,b0a717d0-601f-11e4-801c-000000000000,c0c98840-fdc7-11ef-8b08-df9b442a7552,2987,2572,white_win,win,checkmated,r1k4r/p5b1/B1p1p2p/5pp1/1P2n3/6B1/P1P2PPP/2KR4 b - - 1 21,https://www.chess.com/openings/Sicilian-Defense-Anti-Qxd4-Move-Order-4.Nc3-cxd4-5.Qxd4,1770739415,1-0,Iball95 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787801,miki_gb,ckgchess,baaf57d2-8dd4-11e9-8053-0373d289b324,e3575498-327c-11e6-800b-000000000000,2569,2974,white_loss,resigned,win,5R2/8/3Np1kp/3b4/P7/3P4/1p3P1K/1r6 w - - 0 41,https://www.chess.com/openings/Kings-Indian-Attack-French-Variation...9.e5-Nd7-10.Qe2-b5-11.h4,1770739705,0-1,ckgchess won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787803,tsaruk_maks,stt170116,862f3cb6-8725-11ea-8fd9-b7a7d018e77b,fef369b8-8552-11ee-bb92-bd872f4b75f0,2972,2566,white_win,win,checkmated,3R1k2/6p1/4K2p/5P1P/r5P1/8/8/8 b - - 41 60,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-Zagreb-Variation-6...e5,1770739774,1-0,tsaruk_maks won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787805,komogro,kosak12,98076922-f861-11e7-802e-000000000000,62f3c8b6-04ef-11e4-803a-000000000000,2564,2965,white_loss,resigned,win,6k1/5R2/4P1pp/5P2/4P3/1b1B4/p4K1P/2r5 w - - 1 36,https://www.chess.com/openings/Queens-Pawn-Opening-Horwitz-Defense-2.Nf3-c5,1770739741,0-1,Kosak12 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787807,dretch,asvz,bd5f2032-508a-11e1-8029-000000000000,4a7955b6-537b-11e7-8016-000000000000,2962,2562,white_win,win,resigned,8/3k4/7p/2PPrpr1/p2R4/P3PR1P/1P5K/8 b - - 2 35,https://www.chess.com/openings/Queens-Pawn-Opening-English-Defense-3.Nc3-Bb4,1770739733,1-0,dretch won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787809,queladri,jakopogi,e60390ea-f625-11eb-9ac8-11c00b799e5e,7cf6605c-02d6-11e1-8018-000000000000,2562,2959,white_loss,resigned,win,6k1/pB3pp1/1p2p2p/6q1/2Pr4/P4PN1/6PP/3R2K1 w - - 0 32,https://www.chess.com/openings/Nimzo-Indian-Defense-Classical-Variation...6.e5-Ne4-7.Bd3-c5,1770739643,0-1,jakopogi won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787811,pouya21,kotofeyca,940ab900-b178-11e5-805e-000000000000,d789f65c-9f64-11e6-8030-000000000000,2958,2559,white_win,win,timeout,1r5k/1p3R1p/p2p4/Pn1Pp1Q1/1P5P/6P1/8/6K1 b - - 4 47,https://www.chess.com/openings/Modern-Defense-Averbakh-Variation-4...c6-5.Be3-Nf6,1770739788,1-0,pouya21 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787813,alex_banzea,stollenmonster,769048cc-820e-11e3-8002-000000000000,173349f0-2eea-11ed-adec-2db227cbb7fe,2556,2956,white_loss,resigned,win,8/pp1rR3/2p2kp1/3r3p/2K4P/2P5/P7/4R3 w - - 0 38,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation...4.f3-e6-5.g4-Bg6-6.h4,1770739644,0-1,stollenmonster won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787815,sam_chessmood,ljuks68,29b09bcc-2023-11e7-8062-000000000000,b73a227a-32ea-11e9-8a98-6da744aa3642,2956,2556,white_win,win,resigned,8/1p3Bp1/2n2n2/1r3P1k/8/6PP/3B3K/8 b - - 2 42,https://www.chess.com/openings/Slav-Defense-Modern-Alapin-Variation-Czech-Dutch-Main-Line-9...Nbd7-10.e4-Bg4-11.Rd1,1770739774,1-0,Sam_ChessMood won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787817,sultaic,robertojbm,5e7f138c-0bae-11e5-8048-000000000000,667403cc-50c3-11e5-8002-000000000000,2563,2946,draw,stalemate,stalemate,8/8/8/8/3K4/8/5Q2/7k b - - 0 79,https://www.chess.com/openings/Caro-Kann-Defense-Exchange-Variation...4.Bd3-Nc6-5.c3-g6-6.Bf4,1770739828,1/2-1/2,Game drawn by stalemate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787819,nitzan_steinberg,teresin05,b2d28062-2742-11e6-8022-000000000000,93e2bcfa-0675-11eb-b6ab-a9d34ea7987c,2936,2567,white_loss,timeout,win,8/6K1/8/8/4q3/3k4/8/8 w - - 6 78,https://www.chess.com/openings/Sicilian-Defense-Nyezhmetdinov-Rossolimo-Attack...6.Ba4-b5-7.Bc2-d5,1770739830,0-1,teresin05 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787821,deenzerz,fghsmn,ecae09a0-3c69-11eb-97ae-6f3dbf26852e,315f6280-8c1b-11e3-8036-000000000000,2550,2951,white_loss,checkmated,win,8/2p5/p1N5/4Pk2/6p1/5pPn/P4r2/4RK2 w - - 8 46,https://www.chess.com/openings/Ruy-Lopez-Opening-Morphy-Defense-Modern-Steinitz-Defense...8.h3-Nf6-9.Re1-O-O,1770739751,0-1,FGHSMN won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787823,klimkoj,safikiet,aa2e4780-b072-11e5-8002-000000000000,9662d398-3292-11e8-8050-000000000000,2944,2547,white_win,win,resigned,8/1K6/5kp1/7p/7P/8/5R2/8 b - - 0 74,https://www.chess.com/openings/Modern-Defense-Norwegian-Rat-3.Nc3-d5,1770739765,1-0,klimkoj won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787825,sleeping_in_the_fire,moro182,a2fd2d66-1354-11ef-b751-215cdfc23b4b,b025fd98-e65a-11e2-8024-000000000000,2544,2944,white_loss,timeout,win,8/8/8/8/6n1/4k3/7p/4K3 w - - 4 86,https://www.chess.com/openings/Philidor-Defense-Exchange-Variation...7.Bg2-Re8-8.O-O-Bf8,1770739823,0-1,moro182 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787827,mitrabhaa,propellerboy01,efb97f96-6feb-11e8-801c-000000000000,1fa2cfd0-cf8b-11f0-b0e2-d51f758f3c50,2926,2557,white_loss,resigned,win,8/6pk/8/5p2/8/2p2rnp/2K5/7R b - - 3 58,https://www.chess.com/openings/Queens-Pawn-Opening-Krause-Variation-3.dxc5-e6,1770739747,0-1,PropellerBoy01 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787829,manukyan_artak,alexander_donchenko,76b737ae-b048-11e7-802c-000000000000,30ddfbba-5831-11e2-8032-000000000000,2539,2939,white_loss,resigned,win,2kr4/pp3Bp1/2pr2P1/7p/4p3/P3bb1P/1PP2P2/R1K1R3 w - - 0 25,https://www.chess.com/openings/Caro-Kann-Defense...3.d3-dxe4-4.dxe4-Qxd1-5.Kxd1,1770739381,0-1,Alexander_Donchenko won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787831,qminhlcf,madeinleningrad,c0e73e66-70dd-11ea-9555-b77ddb3bda98,19e6435e-d2c6-11f0-b2e7-bb244155bd7a,2940,2538,white_win,win,resigned,1Q6/8/3k4/5p2/7p/7P/8/7K b - - 0 63,https://www.chess.com/openings/Queens-Indian-Defense-Spassky-System-4...Bb7-5.Bd3-d5,1770739713,1-0,QMinhLCF won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787833,bencus12,lamomiajunior,2a67b56e-9549-11e2-803c-000000000000,19b55a26-7544-11eb-8935-15c7e2dedca4,2536,2939,white_loss,checkmated,win,4rrk1/pp3pP1/7p/4P3/3p1n2/4b3/PP4qP/R2R3K w - - 0 38,https://www.chess.com/openings/English-Opening-Caro-Kann-Defensive-System...3.Bg2-d5-4.Nf3-dxc4-5.Qc2,1770739651,0-1,lamomiajunior won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787835,alexrustemov,deanklobucar,1320045c-7cbd-11ea-9893-676cf2bf53cc,bea8b94a-db7b-11f0-adf0-2f2d8409e7f8,2935,2533,white_win,win,resigned,2r3k1/2qbppbp/RnBp2p1/1N1P4/2p1P3/4B2P/1P1Q1PP1/6K1 b - - 7 27,https://www.chess.com/openings/Kings-Indian-Defense-Normal-Variation...7.d5-Na6-8.Bd3-Nc7-9.O-O,1770739642,1-0,alexrustemov won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787837,mapl3man,iwanyu,c560ce16-e444-11e8-805a-000000000000,0bb98752-ecca-11e4-8020-000000000000,2532,2934,white_loss,resigned,win,3r2k1/1b3p1p/pN2p3/5p2/1r1P4/5NP1/P2R1PP1/5K2 w - - 1 31,https://www.chess.com/openings/Trompowsky-Attack...4.Bxf6-gxf6-5.dxc5-e6,1770739479,0-1,iwanyu won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787839,byniolus,niviattack,3eca1392-17d6-11e4-8030-000000000000,a00e84ea-976c-11f0-a0fe-f7c87080b921,2933,2532,white_win,win,checkmated,Q7/1Q6/8/8/7p/8/6PK/k7 b - - 2 66,https://www.chess.com/openings/Indian-Game-East-Indian-London-System...6.h3-Nfd7-7.O-O-e5-8.Bh2,1770739826,1-0,Byniolus won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787841,cartonmaster,garayevkanan,4fd47ea8-1de2-11ef-a3b0-e9eede61eec9,d79a955c-547b-11ed-aaba-85edcf2099bf,2530,2930,white_loss,resigned,win,3r3k/1p4pp/p4p2/3b1N2/P1pB2P1/3n1q1P/1P2r2Q/R2R2K1 w - - 2 35,https://www.chess.com/openings/Undefined,1770739734,0-1,GarayevKanan won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787843,chesniu,cherneevo_23,3fbbd8ae-142d-11ea-8018-61feec0064d0,f6db7d44-6f6d-11ec-a908-bbd3ac0cbf76,2930,2529,white_win,win,resigned,4r2k/pb1q2p1/1p4pp/2N5/3p2Q1/3P3P/PPP1RPP1/6K1 b - - 0 26,https://www.chess.com/openings/Sicilian-Defense-Bowdler-Attack-2...e6,1770739552,1-0,chesniu won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787845,eloist,aa175,4502ec1a-9c9b-11e6-803a-000000000000,bcb7d764-cd5d-11e6-804e-000000000000,2527,2928,white_loss,timeout,win,8/p7/5kp1/2R1p3/8/4PP1p/r7/6K1 w - - 4 37,https://www.chess.com/openings/Philidor-Defense...4.O-O-Nf6-5.d3-O-O,1770739626,0-1,aa175 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787847,superchess02,sofiia_hryzlova,1f6d2724-59df-11e8-803c-000000000000,db4a641a-b737-11e8-800c-000000000000,2926,2524,white_win,win,resigned,2N5/1p3kp1/4n2p/8/3PB1P1/4P2P/8/6K1 b - - 0 48,https://www.chess.com/openings/Magnus-Queens-Gambit...8.Bd3-Bd6-9.O-O-c6,1770739767,1-0,superchess02 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787849,witty_alien,a-fier,a0e0c564-621a-11e5-8044-000000000000,8d91bd12-80d4-11e2-8000-000000000000,2522,2924,white_loss,resigned,win,r3kb2/p1qbpr2/n1B3Q1/2pPp1P1/8/2P2N2/5P2/2B1K3 w q - 3 28,https://www.chess.com/openings/Alekhines-Defense-Two-Pawns-Attack-3...Nb6,1770739619,0-1,A-Fier won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787851,csb7,mostafasakha,27e2f8b6-6b94-11ea-a4f7-511471d75342,cd8934ec-c98f-11dc-8001-000000000000,2924,2521,white_win,win,resigned,5rk1/p2p4/1p2p1p1/n1pnP3/3P4/P1Pb3Q/6P1/R3K2R b KQ - 1 23,https://www.chess.com/openings/Nimzo-Indian-Defense-Samisch-Variation-5...O-O-6.e3-c5-7.Bd3,1770739617,1-0,CSB7 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,1,1,https://www.chess.com/game/live/165052787853,nastypanda,flawless_fighter,ff00e07a-c188-11e5-8006-000000000000,7a75eea4-9062-11e7-8058-000000000000,2537,2906,white_win,win,resigned,2rr4/pp3kpQ/2b1pp1p/4P3/1n4P1/4P3/PP5P/1BR1R1K1 b - - 2 26,https://www.chess.com/openings/Caro-Kann-Defense-Exchange-Variation-3...cxd5-4.Bd3-Nc6-5.c3,1770739562,1-0,nastypanda won by resignation
